Generacion: 1
2146158.0, 2046946.0, 1
2012876.0, 2138030.0, 1
2099758.0, 2050252.0, 1
2095512.0, 2080864.0, 1
2058250.0, 2122174.0, 1
2082480.0, 2104088.0, 1
2059458.0, 2110838.0, 1
2070154.0, 2105420.0, 1
2170506.0, 2068716.0, 2
2062196.0, 2168498.0, 2
2064848.0, 2110944.0, 2
2098166.0, 2098734.0, 2
2145188.0, 2072626.0, 2
2119312.0, 2085252.0, 2
2092252.0, 2108864.0, 2
2134268.0, 2078702.0, 2
2123316.0, 2081778.0, 2
2093048.0, 2104572.0, 2
2183296.0, 2075314.0, 3
2064122.0, 2177258.0, 3
2065496.0, 2129854.0, 3
2083952.0, 2113136.0, 3
2155986.0, 2080512.0, 3
2116064.0, 2103138.0, 3
2094882.0, 2105858.0, 3
2135452.0, 2082036.0, 3
2119408.0, 2087168.0, 3
2125424.0, 2085066.0, 3
2071864.0, 2135356.0, 4
2136534.0, 2082590.0, 4
2100152.0, 2109288.0, 4
2087038.0, 2117618.0, 4
2120006.0, 2094794.0, 4
2126454.0, 2085238.0, 4
2123934.0, 2090106.0, 4
2160992.0, 2083580.0, 5
2073864.0, 2168512.0, 5
2133232.0, 2090788.0, 5
2125172.0, 2105346.0, 5
2085624.0, 2139128.0, 5
2080230.0, 2147638.0, 5
2093722.0, 2130890.0, 5
2076954.0, 2159918.0, 5
2116648.0, 2109306.0, 5
2131888.0, 2094102.0, 5
2108226.0, 2114316.0, 5
2099242.0, 2123520.0, 5
2105458.0, 2118300.0, 5
2100090.0, 2121498.0, 5
2106478.0, 2116114.0, 5
2180206.0, 2089778.0, 6
2084772.0, 2152150.0, 6
2180206.0, 2089778.0, 6
2149274.0, 2092778.0, 6
2102616.0, 2124750.0, 6
2096518.0, 2135054.0, 6
2125652.0, 2105444.0, 6
2091122.0, 2142628.0, 6
2121322.0, 2116436.0, 6
2138482.0, 2104570.0, 6
2113012.0, 2117494.0, 6
2086118.0, 2149754.0, 6
2141038.0, 2098344.0, 6
2149210.0, 2097928.0, 6
2113488.0, 2116908.0, 6
2168814.0, 2093438.0, 7
2085200.0, 2163826.0, 7
2143876.0, 2098646.0, 7
2104108.0, 2131898.0, 7
2090948.0, 2156396.0, 7
2133658.0, 2106566.0, 7
2111398.0, 2125286.0, 7
2127536.0, 2108520.0, 7
2097268.0, 2144886.0, 7
2097974.0, 2143388.0, 7
2122552.0, 2116916.0, 7
2117998.0, 2120348.0, 7
2087816.0, 2162998.0, 7
2122260.0, 2119852.0, 7
2121504.0, 2120236.0, 7
2162484.0, 2099580.0, 8
2091104.0, 2210518.0, 8
2128300.0, 2109720.0, 8
2144664.0, 2102152.0, 8
2093018.0, 2198494.0, 8
2093990.0, 2167570.0, 8
2122714.0, 2123918.0, 8
2153476.0, 2101106.0, 8
2104174.0, 2145472.0, 8
2107134.0, 2133180.0, 8
2094376.0, 2156880.0, 8
2119108.0, 2126170.0, 8
2112980.0, 2130468.0, 8
2097428.0, 2150504.0, 8
2098418.0, 2147606.0, 8
2111304.0, 2132786.0, 8
2186190.0, 2100746.0, 9
2096648.0, 2211044.0, 9
2098448.0, 2156990.0, 9
2151556.0, 2102732.0, 9
2107212.0, 2134360.0, 9
2103194.0, 2152152.0, 9
2131408.0, 2119806.0, 9
2141084.0, 2118726.0, 9
2147012.0, 2106500.0, 9
2141246.0, 2110882.0, 9
2120850.0, 2128846.0, 9
2115702.0, 2133058.0, 9
2124972.0, 2126172.0, 9
2100124.0, 2153912.0, 9
2124972.0, 2126172.0, 9
2116512.0, 2132050.0, 9
2100834.0, 2156278.0, 10
2160576.0, 2103568.0, 10
2133862.0, 2122368.0, 10
2108706.0, 2139608.0, 10
2143502.0, 2112256.0, 10
2126362.0, 2127814.0, 10
2120874.0, 2131328.0, 10
2150624.0, 2109608.0, 10
2112698.0, 2134594.0, 10
2150186.0, 2110320.0, 10
2108952.0, 2135502.0, 10
2216194.0, 2104488.0, 11
2103330.0, 2158074.0, 11
2165168.0, 2110188.0, 11
2108874.0, 2146636.0, 11
2110678.0, 2135578.0, 11
2135090.0, 2127914.0, 11
2143590.0, 2117762.0, 11
2160680.0, 2111610.0, 11
2144146.0, 2115118.0, 11
2122230.0, 2131342.0, 11
2127812.0, 2130274.0, 11
2170644.0, 2110340.0, 12
2103344.0, 2161250.0, 12
2149808.0, 2120328.0, 12
2139408.0, 2132484.0, 12
2116794.0, 2143050.0, 12
2122300.0, 2133868.0, 12
2110712.0, 2151634.0, 12
2160382.0, 2115194.0, 12
2109716.0, 2156342.0, 12
2130170.0, 2132690.0, 12
2154372.0, 2116442.0, 12
2155300.0, 2115526.0, 12
2103632.0, 2201196.0, 13
2179326.0, 2113412.0, 13
2126606.0, 2137774.0, 13
2171770.0, 2117806.0, 13
2104948.0, 2186302.0, 13
2154682.0, 2118202.0, 13
2141588.0, 2134448.0, 13
2111490.0, 2156728.0, 13
2105364.0, 2172372.0, 13
2152418.0, 2125294.0, 13
2108066.0, 2165348.0, 13
2147070.0, 2133702.0, 13
2123734.0, 2147850.0, 13
2118112.0, 2150918.0, 13
2118794.0, 2150312.0, 13
2182852.0, 2116514.0, 14
2107344.0, 2184604.0, 14
2142012.0, 2138494.0, 14
2157850.0, 2120506.0, 14
2155198.0, 2125184.0, 14
2113778.0, 2156962.0, 14
2128998.0, 2146706.0, 14
2119336.0, 2152924.0, 14
2108674.0, 2169846.0, 14
2131296.0, 2139000.0, 14
2108530.0, 2175148.0, 14
2108776.0, 2170760.0, 15
2194670.0, 2117332.0, 15
2163500.0, 2122052.0, 15
2117438.0, 2157668.0, 15
2133160.0, 2139288.0, 15
2128670.0, 2153208.0, 15
2155940.0, 2133500.0, 15
2132062.0, 2139822.0, 15
2156620.0, 2128050.0, 15
2163472.0, 2126468.0, 15
2121988.0, 2154724.0, 15
2156270.0, 2132790.0, 15
2121404.0, 2155890.0, 15
2110728.0, 2178304.0, 16
2199024.0, 2122080.0, 16
2112006.0, 2171528.0, 16
2131498.0, 2156714.0, 16
2120628.0, 2159210.0, 16
2162356.0, 2139168.0, 16
2191066.0, 2122084.0, 16
2134456.0, 2143352.0, 16
2139872.0, 2139440.0, 16
2169298.0, 2122750.0, 16
2165892.0, 2130384.0, 16
2163832.0, 2134992.0, 16
2168082.0, 2123090.0, 16
2124462.0, 2158276.0, 16
[23, 14, 19, 24, 13, 26, 25, 22, 5, 7, 16, 1, 10, 4, 6, 15, 0, 20, 11, 18, 29, 21, 9, 2, 8, 28, 3, 17, 12, 27], 2135194.0, 2141168.0, 16
Generacion: 2
2012876.0, 2138030.0, 1
2104764.0, 2030770.0, 1
2099758.0, 2050252.0, 1
2058250.0, 2122174.0, 1
2064932.0, 2078192.0, 1
2058710.0, 2108134.0, 1
2064472.0, 2088546.0, 1
2146158.0, 2046946.0, 2
2062196.0, 2168498.0, 2
2058450.0, 2159840.0, 2
2108968.0, 2062234.0, 2
2073174.0, 2087714.0, 2
2059458.0, 2110838.0, 2
2095512.0, 2080864.0, 2
2134268.0, 2078702.0, 2
2070154.0, 2105420.0, 2
2145188.0, 2072626.0, 2
2170506.0, 2068716.0, 3
2183296.0, 2075314.0, 3
2064122.0, 2177258.0, 3
2063926.0, 2141868.0, 3
2065496.0, 2129854.0, 3
2155986.0, 2080512.0, 3
2098166.0, 2098734.0, 3
2064848.0, 2110944.0, 3
2071864.0, 2135356.0, 3
2136534.0, 2082590.0, 3
2083520.0, 2095484.0, 3
2106678.0, 2085662.0, 3
2103590.0, 2093846.0, 3
2167570.0, 2074320.0, 3
2076106.0, 2106062.0, 3
2160992.0, 2083580.0, 3
2119312.0, 2085252.0, 3
2119408.0, 2087168.0, 3
2135452.0, 2082036.0, 3
2082480.0, 2104088.0, 3
2126454.0, 2085238.0, 3
2080670.0, 2105926.0, 3
2123316.0, 2081778.0, 3
2125424.0, 2085066.0, 3
2180206.0, 2089778.0, 4
2178164.0, 2070270.0, 4
2064618.0, 2202248.0, 4
2069416.0, 2181162.0, 4
2173762.0, 2077112.0, 4
2168814.0, 2093438.0, 4
2109562.0, 2096102.0, 4
2149274.0, 2092778.0, 4
2085624.0, 2139128.0, 4
2076954.0, 2159918.0, 4
2071692.0, 2127354.0, 4
2141038.0, 2098344.0, 4
2073864.0, 2168512.0, 4
2120006.0, 2094794.0, 4
2071192.0, 2172550.0, 4
2080230.0, 2147638.0, 4
2100152.0, 2109288.0, 4
2180206.0, 2089778.0, 4
2084772.0, 2152150.0, 4
2133232.0, 2090788.0, 4
2131888.0, 2094102.0, 4
2075538.0, 2122558.0, 4
2087098.0, 2101412.0, 4
2149210.0, 2097928.0, 4
2123934.0, 2090106.0, 4
2083952.0, 2113136.0, 4
2092252.0, 2108864.0, 4
2094882.0, 2105858.0, 4
2098166.0, 2098734.0, 4
2080890.0, 2110868.0, 4
2093048.0, 2104572.0, 4
2087038.0, 2117618.0, 4
2122638.0, 2091728.0, 4
2086118.0, 2149754.0, 4
2075668.0, 2116824.0, 4
2091104.0, 2210518.0, 5
2177208.0, 2084602.0, 5
2216194.0, 2104488.0, 5
2073012.0, 2130060.0, 5
2093018.0, 2198494.0, 5
2186190.0, 2100746.0, 5
2093990.0, 2167570.0, 5
2085200.0, 2163826.0, 5
2162484.0, 2099580.0, 5
2096518.0, 2135054.0, 5
2091122.0, 2142628.0, 5
2162070.0, 2091870.0, 5
2087816.0, 2162998.0, 5
2153476.0, 2101106.0, 5
2110468.0, 2096776.0, 5
2160576.0, 2103568.0, 5
2111398.0, 2125286.0, 5
2138482.0, 2104570.0, 5
2098448.0, 2156990.0, 5
2124628.0, 2092654.0, 5
2147012.0, 2106500.0, 5
2133658.0, 2106566.0, 5
2131408.0, 2119806.0, 5
2098418.0, 2147606.0, 5
2117998.0, 2120348.0, 5
2108226.0, 2114316.0, 5
2097428.0, 2150504.0, 5
2100124.0, 2153912.0, 5
2103194.0, 2152152.0, 5
2100834.0, 2156278.0, 5
2099242.0, 2123520.0, 5
2150186.0, 2110320.0, 5
2087800.0, 2121812.0, 5
2107134.0, 2133180.0, 5
2143502.0, 2112256.0, 5
2144664.0, 2102152.0, 5
2128300.0, 2109720.0, 5
2121322.0, 2116436.0, 5
2102616.0, 2124750.0, 5
2141084.0, 2118726.0, 5
2116064.0, 2103138.0, 5
2127536.0, 2108520.0, 5
2151556.0, 2102732.0, 5
2090948.0, 2156396.0, 5
2141246.0, 2110882.0, 5
2143876.0, 2098646.0, 5
2125652.0, 2105444.0, 5
2113488.0, 2116908.0, 5
2104108.0, 2131898.0, 5
2097974.0, 2143388.0, 5
2104174.0, 2145472.0, 5
2107682.0, 2108038.0, 5
2097268.0, 2144886.0, 5
2094376.0, 2156880.0, 5
2106478.0, 2116114.0, 5
2116648.0, 2109306.0, 5
2133452.0, 2092650.0, 5
2113012.0, 2117494.0, 5
2122552.0, 2116916.0, 5
2160680.0, 2111610.0, 5
2105458.0, 2118300.0, 5
2144146.0, 2115118.0, 5
2100090.0, 2121498.0, 5
2093722.0, 2130890.0, 5
2104356.0, 2112218.0, 5
2125172.0, 2105346.0, 5
2150624.0, 2109608.0, 5
2122260.0, 2119852.0, 5
2121504.0, 2120236.0, 5
2143590.0, 2117762.0, 5
2093684.0, 2118480.0, 5
2096648.0, 2211044.0, 6
2199024.0, 2122080.0, 6
2076204.0, 2161280.0, 6
2149582.0, 2092964.0, 6
2103632.0, 2201196.0, 6
2165168.0, 2110188.0, 6
2104948.0, 2186302.0, 6
2090194.0, 2122166.0, 6
2131344.0, 2093438.0, 6
2179326.0, 2113412.0, 6
2078524.0, 2155702.0, 6
2182852.0, 2116514.0, 6
2191066.0, 2122084.0, 6
2110728.0, 2178304.0, 6
2108066.0, 2165348.0, 6
2171770.0, 2117806.0, 6
2194670.0, 2117332.0, 6
2107344.0, 2184604.0, 6
2147070.0, 2133702.0, 6
2135194.0, 2141168.0, 6
2103330.0, 2158074.0, 6
2108530.0, 2175148.0, 6
2142012.0, 2138494.0, 6
2160382.0, 2115194.0, 6
2105364.0, 2172372.0, 6
2170644.0, 2110340.0, 6
2108674.0, 2169846.0, 6
2152418.0, 2125294.0, 6
2157850.0, 2120506.0, 6
2123734.0, 2147850.0, 6
2139408.0, 2132484.0, 6
2149808.0, 2120328.0, 6
2134456.0, 2143352.0, 6
2168082.0, 2123090.0, 6
2120628.0, 2159210.0, 6
2126606.0, 2137774.0, 6
2118794.0, 2150312.0, 6
2113778.0, 2156962.0, 6
2108874.0, 2146636.0, 6
2127812.0, 2130274.0, 6
2122714.0, 2123918.0, 6
2115702.0, 2133058.0, 6
2154682.0, 2118202.0, 6
2121988.0, 2154724.0, 6
2162356.0, 2139168.0, 6
2110678.0, 2135578.0, 6
2169298.0, 2122750.0, 6
2154372.0, 2116442.0, 6
2132062.0, 2139822.0, 6
2116794.0, 2143050.0, 6
2119336.0, 2152924.0, 6
2126362.0, 2127814.0, 6
