[14, 2, 13, 0, 15, 9, 8, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 956526.0, 933952.0, 1
[14, 2, 13, 0, 15, 9, 8, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 956526.0, 933952.0, 1
[2, 9, 15, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 882494.0, 999460.0, 1
[14, 2, 0, 9, 8, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 919384.0, 956496.0, 1
[14, 2, 9, 8, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 911876.0, 965310.0, 1
[13, 5, 6, 7, 15, 0, 10, 12, 3, 18, 4, 2, 17, 16, 14, 19, 9, 1, 8, 11], 904648.0, 993366.0, 1
[15, 2, 9, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 16, 10, 3, 12], 909400.0, 979764.0, 1
[13, 5, 6, 7, 15, 0, 10, 12, 3, 2, 4, 18, 17, 16, 14, 19, 9, 1, 8, 11], 895802.0, 999090.0, 1
[13, 5, 6, 7, 15, 0, 10, 12, 3, 18, 17, 2, 4, 16, 14, 19, 9, 1, 8, 11], 897200.0, 997804.0, 1
[14, 2, 9, 8, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 911876.0, 965310.0, 1
[8, 2, 9, 14, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 907324.0, 983522.0, 1
[13, 5, 6, 7, 15, 0, 10, 12, 3, 18, 4, 2, 17, 16, 14, 19, 9, 1, 8, 11], 904648.0, 993366.0, 1
[15, 2, 9, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 16, 10, 3, 12], 909400.0, 979764.0, 1
[13, 5, 6, 7, 15, 0, 10, 12, 3, 2, 4, 14, 18, 17, 16, 19, 9, 1, 8, 11], 907470.0, 983160.0, 1
[8, 2, 9, 14, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 907324.0, 983522.0, 1
[13, 5, 6, 7, 15, 0, 10, 12, 3, 2, 4, 14, 18, 17, 16, 19, 9, 1, 8, 11], 907470.0, 983160.0, 1
[8, 2, 9, 14, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 907324.0, 983522.0, 1
[8, 2, 9, 14, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 907324.0, 983522.0, 1
[14, 2, 9, 8, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 911876.0, 965310.0, 1
[14, 2, 9, 8, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 911876.0, 965310.0, 1
[13, 5, 6, 7, 15, 0, 10, 12, 3, 18, 4, 2, 17, 16, 14, 19, 9, 1, 8, 11], 904648.0, 993366.0, 1
[13, 5, 6, 7, 15, 0, 10, 12, 3, 18, 4, 2, 17, 16, 14, 19, 9, 1, 8, 11], 904648.0, 993366.0, 1
[8, 2, 9, 14, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 907324.0, 983522.0, 1
[17, 13, 10, 12, 11, 14, 19, 8, 18, 15, 6, 0, 3, 2, 9, 16, 7, 5, 4, 1], 944636.0, 1047458.0, 2
[17, 13, 0, 15, 5, 6, 10, 14, 12, 18, 4, 2, 9, 3, 1, 8, 16, 7, 19, 11], 990998.0, 946764.0, 2
