[2, 15, 9, 14, 0, 8, 13, 4, 18, 10, 7, 5, 6, 17, 1, 19, 11, 3, 16, 12], 867822.0, 1000392.0, 1
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 12, 10, 16], 976080.0, 889866.0, 1
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 12, 10, 16], 976080.0, 889866.0, 1
[14, 2, 0, 1, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 9, 19, 3, 10, 16, 12], 895774.0, 938802.0, 1
[2, 9, 0, 14, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 872642.0, 964372.0, 1
[2, 9, 0, 14, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 872642.0, 964372.0, 1
[14, 2, 0, 9, 15, 13, 5, 4, 18, 11, 7, 10, 6, 17, 1, 19, 3, 16, 8, 12], 930992.0, 933830.0, 1
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 12, 6, 17, 1, 19, 5, 3, 10, 16], 960654.0, 907580.0, 1
[14, 2, 0, 9, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 910546.0, 937940.0, 1
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 12, 6, 17, 1, 19, 5, 3, 10, 16], 960654.0, 907580.0, 1
[14, 2, 0, 9, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 910546.0, 937940.0, 1
[14, 2, 0, 5, 15, 8, 13, 4, 18, 11, 7, 12, 6, 17, 9, 1, 19, 3, 10, 16], 933078.0, 924350.0, 1
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 12, 6, 17, 1, 19, 3, 10, 5, 16], 948156.0, 919812.0, 1
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 938770.0, 919996.0, 1
[14, 2, 0, 9, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 12, 10, 16], 950772.0, 911446.0, 1
[14, 2, 0, 9, 15, 13, 8, 4, 18, 10, 7, 5, 6, 17, 1, 19, 11, 3, 16, 12], 931658.0, 929454.0, 1
[14, 2, 0, 9, 15, 13, 5, 4, 18, 11, 7, 10, 6, 17, 1, 19, 3, 12, 16, 8], 949528.0, 913506.0, 1
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 938770.0, 919996.0, 1
[14, 2, 0, 9, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 12, 10, 16], 950772.0, 911446.0, 1
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 12, 6, 17, 1, 19, 3, 10, 5, 16], 948156.0, 919812.0, 1
[2, 9, 0, 14, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 872642.0, 964372.0, 1
[2, 9, 0, 14, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 872642.0, 964372.0, 1
[2, 9, 0, 14, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 872642.0, 964372.0, 1
[14, 2, 0, 9, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 910546.0, 937940.0, 1
[14, 2, 0, 9, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 910546.0, 937940.0, 1
