[13, 14, 3, 15, 7, 10, 18, 11, 9, 17, 1, 2, 0, 8, 12, 16, 19, 6, 4, 5], 961276.0, 969120.0, 1
[8, 2, 9, 14, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 907324.0, 983522.0, 1
[13, 5, 6, 7, 15, 18, 14, 12, 10, 3, 2, 4, 17, 16, 0, 19, 9, 1, 8, 11], 922330.0, 978828.0, 1
[1, 13, 0, 15, 11, 5, 19, 6, 10, 14, 12, 18, 4, 2, 9, 3, 17, 8, 16, 7], 958886.0, 972798.0, 1
[10, 0, 8, 12, 19, 17, 5, 14, 11, 18, 2, 15, 4, 6, 3, 16, 9, 13, 1, 7], 912438.0, 1013316.0, 2
[17, 7, 19, 5, 6, 16, 13, 1, 11, 14, 12, 18, 4, 2, 9, 8, 3, 15, 0, 10], 952212.0, 983176.0, 2
[4, 17, 11, 8, 1, 9, 5, 19, 15, 3, 2, 12, 6, 16, 10, 18, 7, 13, 0, 14], 933140.0, 1004356.0, 2
[14, 13, 11, 1, 2, 15, 19, 4, 8, 18, 12, 6, 0, 3, 10, 16, 7, 9, 5, 17], 934782.0, 986042.0, 2
[17, 13, 2, 10, 15, 19, 3, 11, 8, 18, 12, 6, 0, 7, 14, 9, 16, 5, 4, 1], 913982.0, 1008126.0, 2
[10, 18, 11, 14, 9, 17, 1, 7, 2, 15, 16, 3, 5, 13, 0, 8, 4, 12, 6, 19], 997918.0, 987736.0, 3
[18, 17, 2, 15, 9, 11, 14, 1, 16, 8, 4, 5, 7, 0, 10, 6, 19, 12, 13, 3], 916246.0, 1044866.0, 3
[2, 5, 19, 18, 6, 16, 13, 17, 7, 9, 0, 11, 10, 3, 12, 15, 1, 8, 4, 14], 941830.0, 991480.0, 3
[13, 8, 4, 15, 9, 5, 16, 18, 6, 10, 11, 17, 2, 3, 14, 19, 1, 12, 7, 0], 919034.0, 1027584.0, 3
[17, 5, 8, 1, 3, 11, 19, 15, 6, 14, 12, 18, 4, 2, 9, 16, 10, 7, 13, 0], 937652.0, 1011462.0, 3
[13, 5, 6, 7, 15, 18, 14, 12, 4, 0, 8, 10, 9, 17, 3, 1, 19, 2, 16, 11], 928206.0, 1015318.0, 3
[9, 1, 7, 18, 2, 0, 15, 11, 5, 12, 4, 19, 6, 10, 14, 3, 17, 16, 13, 8], 928576.0, 1012316.0, 3
[13, 14, 3, 15, 7, 17, 11, 10, 9, 19, 12, 8, 1, 18, 6, 0, 2, 16, 4, 5], 984724.0, 992358.0, 4
[18, 17, 11, 15, 13, 16, 14, 1, 8, 4, 9, 5, 7, 0, 10, 6, 19, 12, 2, 3], 923640.0, 1043564.0, 4
[13, 5, 6, 7, 12, 18, 2, 4, 0, 8, 10, 9, 17, 3, 14, 19, 1, 15, 11, 16], 932080.0, 1018042.0, 4
[4, 11, 1, 14, 6, 3, 19, 17, 18, 13, 8, 5, 0, 12, 10, 16, 15, 2, 7, 9], 945236.0, 1004602.0, 4
[7, 17, 13, 2, 3, 6, 0, 19, 16, 10, 18, 12, 5, 4, 11, 8, 14, 15, 9, 1], 927520.0, 1028036.0, 4
[5, 8, 15, 18, 13, 2, 14, 10, 9, 11, 4, 3, 1, 19, 12, 7, 16, 6, 17, 0], 966522.0, 993634.0, 4
[4, 17, 5, 8, 2, 1, 9, 3, 11, 19, 15, 12, 6, 16, 10, 18, 7, 13, 0, 14], 960650.0, 1004284.0, 4
[1, 13, 9, 18, 2, 0, 15, 11, 12, 5, 4, 19, 6, 10, 14, 3, 17, 8, 16, 7], 961790.0, 1001034.0, 4
[3, 19, 14, 2, 13, 17, 4, 10, 9, 5, 6, 8, 1, 0, 16, 11, 15, 7, 18, 12], 926856.0, 1049520.0, 5
