[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 938770.0, 919996.0, 1
[2, 9, 0, 14, 15, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 872642.0, 964372.0, 1
[14, 2, 0, 9, 8, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 919384.0, 956496.0, 1
[14, 2, 0, 9, 8, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 919384.0, 956496.0, 1
[14, 2, 0, 9, 8, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 919384.0, 956496.0, 1
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 12, 6, 17, 1, 19, 3, 10, 16, 5], 952644.0, 922186.0, 2
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 12, 6, 17, 1, 19, 3, 10, 16, 5], 952644.0, 922186.0, 2
[15, 2, 9, 14, 0, 8, 13, 4, 18, 10, 7, 5, 6, 17, 1, 19, 3, 11, 16, 12], 878458.0, 973564.0, 2
[13, 5, 6, 7, 15, 2, 0, 4, 3, 10, 12, 14, 18, 17, 16, 19, 9, 1, 8, 11], 930766.0, 963432.0, 2
[14, 2, 9, 8, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 911876.0, 965310.0, 2
[14, 2, 9, 8, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 911876.0, 965310.0, 2
[14, 2, 9, 8, 0, 15, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 911876.0, 965310.0, 2
[2, 9, 15, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 882494.0, 999460.0, 3
[2, 9, 15, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 882494.0, 999460.0, 3
[14, 2, 9, 0, 15, 13, 4, 8, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 970226.0, 937434.0, 3
[14, 2, 0, 9, 15, 13, 8, 4, 18, 11, 7, 6, 12, 17, 1, 19, 3, 10, 16, 5], 956082.0, 957098.0, 3
[8, 2, 9, 14, 15, 0, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 909408.0, 977396.0, 3
[15, 2, 9, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 895308.0, 978960.0, 3
[2, 9, 15, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 882494.0, 999460.0, 3
[2, 9, 15, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 3, 10, 16, 12], 882494.0, 999460.0, 3
[2, 9, 15, 14, 0, 8, 13, 4, 18, 11, 7, 12, 6, 17, 1, 19, 3, 10, 16, 5], 888082.0, 1018432.0, 4
[15, 2, 9, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 16, 10, 3, 12], 909400.0, 979764.0, 4
[15, 2, 9, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 17, 1, 19, 16, 10, 3, 12], 909400.0, 979764.0, 4
[2, 9, 15, 14, 0, 8, 13, 4, 18, 11, 7, 5, 6, 1, 10, 19, 3, 17, 16, 12], 889768.0, 1005566.0, 4
[13, 15, 0, 10, 12, 3, 18, 4, 2, 16, 7, 5, 6, 17, 1, 19, 14, 9, 8, 11], 900856.0, 984650.0, 4
